tester,time,diff_shoulder,ratio_armR,ratio_armL,diff_hip,ratio_legR,ratio_legL
1,-3.401683807373047,0.0011993050575256348,1.483944536009134,1.1731288358548244,0.006418764591217041,1.2620845457618448,1.2043324781543565
1,-3.3336997032165527,0.0005225837230682373,1.3833316898747468,1.1261682913030897,0.006492137908935547,1.2468297614425448,1.1934208891649658
1,-3.266592025756836,0.0006026327610015869,1.2834457634570693,1.11455959172165,0.006659507751464844,1.234833989268694,1.2003578850442442
1,-3.198507785797119,0.0020163357257843018,1.2061130306629242,1.1050689583274398,0.006253361701965332,1.245952953885661,1.2053696058847776
1,-3.135298728942871,0.0028151869773864746,1.218487222924525,1.0755154124841202,0.0026451945304870605,1.250110623966384,1.2114067882920614
1,-3.0674996376037598,0.003417789936065674,1.2091740100610102,1.0667855274871687,0.0027104616165161133,1.254901955618828,1.2127823376091365
1,-3.000372886657715,0.003951340913772583,1.2108792666635102,1.0538779478045697,0.0035493969917297363,1.238352428085986,1.2093462429154733
1,-2.934753656387329,0.004280298948287964,1.2456792660692464,1.0628843430160075,0.003977179527282715,1.4332857741215044,1.2096862380095008
1,-2.8675310611724854,0.007881969213485718,1.277113232620362,1.0772071079106489,0.00269317626953125,1.4990264148928325,1.2044723987962598
1,-2.8008546829223633,0.009087488055229187,1.2751523960568694,1.0661490034764018,0.003449559211730957,1.4216089393668008,1.176339205581195
1,-2.7343199253082275,0.009444981813430786,1.2802580516381799,1.0464136589668696,0.00441741943359375,1.3658409077577462,1.1766655560645816
1,-2.6679837703704834,0.007954433560371399,1.3045523965367616,1.0101977609446664,0.005110383033752441,1.3370869293311798,1.194664009055075
1,-2.6016008853912354,0.011508122086524963,1.3474787193468891,1.029058894130927,0.004818558692932129,1.3416157008520904,1.2141424858443333
1,-2.5340490341186523,0.016069769859313965,1.3691875728864171,1.0057531375796278,0.004972517490386963,1.3276404730801938,1.2153530323165698
1,-2.467646837234497,0.01513601839542389,1.371801370731881,1.0457030646771646,0.0036844611167907715,1.3247882521400014,1.2355309049012324
1,-2.4013688564300537,0.012003391981124878,1.3270044051086638,1.096352766383041,0.000607907772064209,1.3526244986237703,1.2803550290345138
1,-2.3341877460479736,0.010042861104011536,1.3145850289641603,1.1300505208814564,0.005919516086578369,1.4161313722665,1.2990105324352466
1,-2.2672200202941895,0.010555610060691833,1.3378910739918146,1.1290720461227879,0.0078849196434021,1.3880743459316986,1.2927620619540843
1,-2.2019379138946533,0.011951759457588196,1.2919217501286118,1.1066101248282778,0.00764918327331543,1.3763797523069201,1.2746324809270848
1,-2.164222002029419,0.007222801446914673,1.2189953297745928,1.1166035931272489,0.0077097415924072266,1.3652026705303884,1.2020705386995456
1,-2.1019840240478516,0.003234162926673889,1.2287732842837258,1.0950979136503693,0.010457634925842285,1.354361610250142,1.1731055904268124
1,-2.034389019012451,0.002074018120765686,1.280748626396437,1.1282930674680152,0.012404918670654297,1.3386586834939969,1.2205414929959786
1,-1.9677979946136475,0.0007381588220596313,1.3636917162596298,1.1262661154969622,0.007214963436126709,1.3481087822464655,1.3215247050568135
1,-1.9007067680358887,0.007463201880455017,1.3759793637038604,1.1268941258693483,0.005614519119262695,1.359987395461171,1.3350493824545482
1,-1.8356196880340576,0.009915664792060852,1.347923461074328,1.1341660540444207,0.004670202732086182,1.4250529051695002,1.315321665070967
1,-1.7672576904296875,0.01008450984954834,1.3430190326655564,1.1031478088816609,0.0047054290771484375,1.3166930242093586,1.3321249224513556
1,-1.7011888027191162,0.005165398120880127,1.3353101147407984,1.0721338097051853,0.004383265972137451,1.3690729235498165,1.4479999734634508
1,-1.6354739665985107,0.00048866868019104,1.31199235834925,1.0558063398728634,0.0018188953399658203,1.3185680651289418,1.4796647978676978
1,-1.5685408115386963,0.010553687810897827,1.2214698476136991,1.0301969748373894,0.000792384147644043,1.3016330693855513,1.5429028684612205
1,-1.5018727779388428,0.007896572351455688,1.230254523823603,1.0464396094643778,0.0023779869079589844,1.337093220033601,1.4968846891060361
1,-1.4335906505584717,0.004881560802459717,1.2012306436340012,1.0777925901928673,0.00396728515625,1.3036769970676554,1.3892527741511007
1,-1.3676238059997559,0.0057556405663490295,1.1524474153892346,1.113166144385716,0.005048274993896484,1.3356051799086726,1.382758479566526
1,-1.3021087646484375,0.005442343652248383,1.123944112952838,1.1109947501989226,0.00489884614944458,1.3160867095233593,1.3787139967843554
1,-1.2354848384857178,0.0008547231554985046,0.9645331456274479,1.1403758904522772,0.004403829574584961,1.3657546161535377,1.2979994760102203
1,-1.1689107418060303,0.0029542669653892517,1.0611400477374004,1.1739285849673553,0.004574418067932129,1.367163043856501,1.3236175038588098
1,-1.102112054824829,0.0046101585030555725,1.1184122756324024,1.2063082720707463,0.004317641258239746,1.2710856689007692,1.310738852859716
1,-1.0352487564086914,0.013632811605930328,1.0222631475743853,1.2151558320317695,0.0001232624053955078,1.3156883127032104,1.2380014929552647
1,-0.9691667556762695,0.030216611921787262,0.9666933168422983,1.2125139059896932,0.0015316605567932129,1.2429938925859156,1.1072851462813498
1,-0.9022877216339111,0.031797414645552635,0.9331838651884973,1.2110959362654488,0.0032033324241638184,1.314733956103589,1.1078090471828852
1,-0.8352859020233154,0.02183009311556816,0.9314473332963011,1.2109131617145055,0.004464089870452881,1.195198431053842,1.03487494418557
1,-0.7687008380889893,0.03953348845243454,1.5500474934530006,1.109478507947226,0.010866045951843262,1.4877558434432971,1.2365745263830203
1,-0.7023818492889404,0.026107333600521088,1.3910916697312494,1.273682559310746,0.012338876724243164,1.1531096058377153,1.167172297517445
1,-0.15857267379760742,0.029364943504333496,1.2151072246070151,1.3809686004437725,0.007937490940093994,1.1269127172414393,1.1308293581683682
1,-0.10294485092163086,0.02845795452594757,1.0818111894565103,1.414358687445756,0.011406183242797852,1.1322082383823777,1.0396587250108589
1,-0.03381466865539551,0.020901277661323547,1.135116769783699,1.401375988105668,0.006931006908416748,1.1406965185259295,1.1024959448449587
1,0.03047013282775879,0.035946644842624664,1.172537739959224,1.2825434544078003,0.0035951733589172363,0.9943106423620056,1.0374038528436367
1,0.09778404235839844,0.04866214096546173,1.1303927640819669,1.1983692909588919,0.0052255988121032715,0.9906831653992271,1.0349083859593493
1,0.16451096534729004,0.04337410628795624,1.0493705971806764,1.2181652129852638,0.004862964153289795,1.0264545904711857,1.0674216285384022
1,0.23058629035949707,0.030574649572372437,1.0684550557449717,1.1835395080493607,0.005794882774353027,1.0323853606635338,1.13374031968782
1,0.2980682849884033,0.024009108543395996,1.057173592196385,1.1877522842300374,0.0004627108573913574,1.1094473433696466,1.0831540532724258
1,0.3640310764312744,0.021774858236312866,1.0193171878093745,1.173899548909836,7.873773574829102e-05,1.089339197840878,1.0810781542987173
1,0.431210994720459,0.022666186094284058,1.0245332179015845,1.2130720842784501,0.0018590092658996582,1.084096426531603,1.0785091214470777
1,0.4972960948944092,0.029600724577903748,1.0930366966149505,1.1846670993798816,0.0018123984336853027,1.0120714140799352,1.0682974821858728
1,0.5644452571868896,0.02871820330619812,1.1961890698363098,1.2475580638585981,0.0016731619834899902,0.9784480285476073,1.0380747204233538
1,0.6305069923400879,0.025258302688598633,1.201081396027815,1.2104939421272445,0.0019044280052185059,1.025925684152258,1.0323628326447198
1,0.6976771354675293,0.025284424424171448,1.208279213696569,1.1767616003912997,0.002065598964691162,1.044527971851935,0.9618654095663136
1,0.7644050121307373,0.027404680848121643,1.1831791427761655,1.1492664146936034,0.004110097885131836,1.063971112947664,1.0016720268055654
1,0.830045223236084,0.03294900059700012,1.275866606164614,1.3731083054428743,0.005697131156921387,1.1076084358095595,1.3134095394953746
1,0.8963162899017334,0.04239703714847565,1.1226679310152885,1.6012290445335802,0.009986639022827148,1.1200740031092036,0.966216946179706
1,0.9642770290374756,0.05424678325653076,1.4925044046722153,1.4893972256543455,0.016065597534179688,1.235350137432145,1.1612331572948775
1,1.0307300090789795,0.053586870431900024,1.1429707844173784,1.6207704610327802,0.013913631439208984,1.3147894927114416,1.149034162237038
1,1.0982179641723633,0.054573699831962585,1.1030179517719747,1.6247705468777058,0.016587376594543457,1.267938861633526,1.2104693826122184
1,1.1635591983795166,0.05274870991706848,1.1030664556728342,1.57924247005341,0.01689434051513672,1.259923764522022,1.27365999651647
1,1.2313201427459717,0.04862736165523529,1.1159952083217501,1.4356629689233524,0.01545703411102295,1.249753494052196,1.2090741944560335
1,1.2977161407470703,0.03747740387916565,1.1137665232637353,1.3596957663216203,0.015180468559265137,1.3267585868498528,1.2652067811546879
1,1.363877296447754,0.025989606976509094,1.1225423538346784,1.3528085806513037,0.01093822717666626,1.4202383328280466,1.3362301657528037
1,1.4309680461883545,0.00815342366695404,1.1533289544384981,1.2975843526556738,0.006012141704559326,1.4773837826176641,1.2860663891519368
1,1.4972081184387207,0.002424880862236023,1.1715742670074765,1.1979596774927475,0.0031589269638061523,1.4966453241657343,1.3416106452189713
1,1.5635991096496582,0.005096808075904846,1.146328535728336,1.236876559898203,0.005463778972625732,1.5515500595513922,1.3982309034711369
1,1.6302709579467773,0.01021324098110199,1.1479989141394555,1.1957049750111242,0.007547736167907715,1.4717056025116928,1.4253111451529654
1,1.6970531940460205,0.01695692539215088,1.1388504519066245,1.1638996727873676,0.006366848945617676,1.3938242279245088,1.328078982934603
1,1.7635931968688965,0.022282946854829788,1.139725759154319,1.0843607294187776,0.006218969821929932,1.340671620825781,1.3580256851879586
1,1.8298802375793457,0.03219211846590042,1.1654773687180113,1.0663652195802393,0.0026758313179016113,1.2967430340751893,1.347378720366522
1,1.8973181247711182,0.013172198086977005,0.9964475577215642,1.1401292110368344,0.0032343268394470215,1.3818257971244319,1.319733963349676
1,1.963386058807373,0.00992923229932785,0.9734388822058843,1.0101525685631947,0.016110002994537354,1.3050712524979033,1.3260205586236034
1,2.030654191970825,0.007500689476728439,0.924190595335759,1.0812191152003314,0.007745087146759033,1.4061518233928028,1.3868839885904647
1,2.1034581661224365,0.010223977267742157,0.5258558405571132,0.8035992314167895,0.006490051746368408,1.304214703108976,1.2597001774345709
1,2.1733481884002686,0.07201913744211197,0.03370495643747944,0.4754979642699576,0.0012292265892028809,1.2044820223898167,1.2610471856422671
1,2.229950189590454,0.01992887258529663,0.7501334065933192,0.06526970029376905,0.03376711905002594,0.862984978294751,1.1656041605149603
1,2.2967910766601562,0.018973618745803833,0.7443342801000372,0.513885439614747,0.00812162458896637,1.0637351744935817,1.182063570614229
2,,0.0014004409313201904,0.3412500630209507,0.3787748408705997,0.0006802082061767578,1.4108347289940641,1.1297222692124664
2,-4.999963045120239,0.0028115808963775635,0.19406255066703806,0.23702021292664155,0.0009775161743164062,1.4511175780747727,1.3220424505737185
2,-4.9315900802612305,0.0014265775680541992,0.04622056184457845,0.07249604510786471,0.0031159520149230957,1.2806271309044193,1.160234459707333
2,-4.8671348094940186,0.0014462471008300781,0.04717565316568473,0.00041153605833774566,0.002483665943145752,1.3715703044941774,1.3392275515341123
2,-4.800810813903809,0.00131303071975708,0.09166199815102642,0.07139254139792124,0.0037409067153930664,1.4308507749663812,1.382143640638442
2,-4.732877969741821,0.002704143524169922,0.1114392418040771,0.1093227513377456,0.00437849760055542,1.3987102642005154,1.3499025851202697
2,-4.666799068450928,0.0026190876960754395,0.09429409047428365,0.08193885025385984,0.005655109882354736,1.266284779863858,1.296557027705854
2,-4.599581003189087,0.0022673308849334717,0.08776621999030804,0.04802188203965107,0.005601048469543457,1.2558168990265721,1.2737805481242004
2,-4.532931089401245,0.0009052455425262451,0.06525215593646021,0.009796445525305194,0.006710410118103027,1.2583909711171384,1.280192204591174
2,-4.466655015945435,0.0011291205883026123,0.02869454120205134,0.15488448936575364,0.005822122097015381,1.2452481178220052,1.2653941237002786
2,-4.401619911193848,0.000868380069732666,0.32339869223323375,0.4320444296638682,0.0028868913650512695,1.1942533712012313,1.2258928026318774
2,-4.3326640129089355,0.0032536983489990234,2.0669436500084304,2.5722006605914993,0.0012958049774169922,1.2050376827819724,1.2405801763747368
2,-4.2655699253082275,0.00450897216796875,1.5563624251635702,1.4407987301607506,5.644559860229492e-05,1.1822896695457967,1.2339408493453854
2,-4.201023817062378,0.004715412855148315,0.9125671102765469,0.9413716677608138,0.0012799501419067383,1.212975242999298,1.1803005559404676
2,-4.135226011276245,0.0029438138008117676,0.996064418872953,0.9489769277445003,0.00045305490493774414,1.266714597436912,1.248975684550601
2,-4.068115949630737,0.0016068518161773682,1.0517869501464892,0.9801005452438626,0.002375662326812744,1.3010647575133565,1.2489402593609
2,-4.001834869384766,0.0013967156410217285,1.137243676893684,0.9740635346690838,0.004094243049621582,1.3209869805426155,1.2930374219443672
2,-3.9325218200683594,0.0007101297378540039,1.1138689209891397,1.0118617341050247,0.003707587718963623,1.3022148263677185,1.289675561403065
2,-3.8670051097869873,0.0021192431449890137,1.05665024688019,0.97884299952652,0.003204524517059326,1.3582965993879585,1.12588404866502
2,-3.800482988357544,0.0045680999755859375,1.0888445346939029,1.0367270329892135,0.005030810832977295,1.375632907531447,1.2959834764779852
2,-3.732377052307129,0.0054586827754974365,1.139701999825095,1.067856368714323,0.004617869853973389,1.3214612932034393,1.3103599640199526
2,-3.6676230430603027,0.005816638469696045,1.2805675636555176,1.0458563464112594,0.005818724632263184,1.4034667892575263,1.23904089100265
2,-3.5980629920959473,0.007977157831192017,1.1280864128708539,1.1140360445749349,0.005921840667724609,1.4887937171081154,1.287200001746329
2,-3.530405044555664,0.005007743835449219,1.1730498384250043,0.9724354884836219,0.005199134349822998,1.5450186113857094,1.2743162922813902
2,-3.4665729999542236,0.0038815736770629883,1.321559697541014,1.124799036774053,0.0029814839363098145,1.5732913987122978,1.22167305826908
2,-3.4006378650665283,0.00025770068168640137,1.4654258945647511,1.375597751614978,0.0011722445487976074,1.1998925174586428,1.2139666342668227
2,-3.3341119289398193,0.004353150725364685,1.4816846885900765,1.5278214406420498,0.00016927719116210938,1.2414935103147458,1.2507895310080681
2,-3.266871929168701,0.008529916405677795,1.1021517359046311,1.68438619412484,0.002557694911956787,1.2486835537984766,1.2521939358673289
2,-3.20011305809021,0.00719335675239563,1.0160211861925479,1.6283171759058668,0.002035200595855713,1.2821800629851108,1.2096431204907605
2,-3.132935047149658,0.007565811276435852,0.9193785222808581,1.8256161140592373,0.002339005470275879,1.3234895369072162,1.2284768015416545
2,-3.0664801597595215,0.0028541386127471924,0.9654186051917978,1.0767146275954116,0.0014583468437194824,1.2787853953971275,1.199349913396407
2,-2.999993085861206,0.0018910467624664307,1.0792106168534141,0.9141997285620385,0.0009227395057678223,1.2530625108612732,1.1893030089682808
2,-2.9343700408935547,0.0037423670291900635,1.0589522989591658,0.8819729475130683,0.00038421154022216797,1.2512280489673744,1.2075712699190024
2,-2.869004964828491,0.0021717697381973267,1.1214291218957655,0.9645155145948116,7.724761962890625e-05,1.2167705524952526,1.1811500753523547
2,-2.801257848739624,0.007649555802345276,1.0826298498226807,0.9747390005438616,0.0020664334297180176,1.212391306416609,1.1451421623454092
2,-2.734067916870117,0.0125846266746521,1.0237460613593639,1.0613175350734054,0.002525925636291504,1.2081426009249283,1.1412381877748927
2,-2.667088031768799,0.01508060097694397,1.1264320201181364,1.0672805156801797,0.005730748176574707,1.1817494522868754,1.1508089064492808
2,-2.5999820232391357,0.015497282147407532,1.2901782518268885,1.0871274502213715,0.00555872917175293,1.226109644887042,1.1912577415555303
2,-2.5333988666534424,0.01646144688129425,1.7316083555989026,1.0723848527079696,0.00844430923461914,1.231744530115489,1.2343872033679566
2,-2.467104911804199,0.015647515654563904,2.1610963439755,1.2043683034113224,0.011288821697235107,1.2771696814963696,1.322435541475426
2,-2.4006009101867676,0.01927095651626587,1.8102659598353898,1.5566628617766083,0.011565208435058594,1.2833506331690037,1.3125741206353565
2,-2.333261013031006,0.025305569171905518,1.6147802956313144,2.279192649893689,0.0071329474449157715,1.2951420287489535,1.195647361784455
2,-2.2691681385040283,0.027957454323768616,0.9768307962755189,2.557774290372221,0.005166411399841309,1.2943606663234242,1.1418164353565492
2,-2.1989059448242188,0.03210674226284027,0.8258228949256092,2.6361432134022573,0.0003171563148498535,1.2692826371144699,1.1611991485673532
2,-2.1341469287872314,0.0334942489862442,0.8432622895857896,2.392183559351383,0.0007147789001464844,1.223910998586685,1.052335616612984
2,-2.066887140274048,0.041206151247024536,0.8469649661593407,1.8914334417582526,0.0035303235054016113,1.2433314764737173,1.1171949843476197
2,-2.0021491050720215,0.040635958313941956,0.8244630320024482,1.2499214943835404,0.008735239505767822,1.1733142414002957,1.107355924121244
2,-1.9365479946136475,0.036703065037727356,0.8232145468296231,1.3154010853721805,0.008181750774383545,1.121132850656971,1.0920587781067954
2,-1.8674979209899902,0.037120521068573,0.8438283128339739,1.375672655559593,0.013819098472595215,1.133066637243419,1.0890255746976192
2,-1.8002889156341553,0.036607950925827026,0.8730274482188407,1.543173764240663,0.005955874919891357,1.0767965233650034,0.9995005152590146
2,-1.734011173248291,0.041832298040390015,0.9647882334144995,1.466717670923404,0.008292078971862793,1.0621996668551505,1.0398315371652875
2,-1.6668379306793213,0.03034210205078125,1.029783941097677,0.9202026783477726,0.0041852593421936035,1.053772966576045,1.0260444325338336
2,-1.600083827972412,0.026589930057525635,1.274706862522846,1.0398943339560764,0.004478335380554199,1.045673672217565,0.9955995665264448
2,-1.5337388515472412,0.02819906175136566,1.0480144272262255,1.0345656442613445,0.005198180675506592,1.0508156410485059,0.9924352015997981
2,-1.4672391414642334,0.032537028193473816,1.038015670459921,1.0641114833027363,0.0049700140953063965,1.0755740523033777,1.010844729745289
2,-1.400921106338501,0.03670297563076019,1.095774254704175,1.4917272298964204,0.0045812129974365234,0.9621334774801251,1.0276659298504145
2,-1.334299087524414,0.03521418571472168,1.014677301074601,1.1567476715591194,0.004452109336853027,1.0083384589483886,1.0461193449569233
2,-1.2682740688323975,0.024727821350097656,0.9905588479227032,1.1715314053566679,0.0015253424644470215,1.0745524546683398,1.0856611795590854
2,-1.200016975402832,0.0069040656089782715,1.0727716789645403,1.2098901103651791,0.003391087055206299,0.996689886519968,1.0528670611603828
2,-1.1331591606140137,0.0008438527584075928,1.1350706708716771,1.2071876624785227,0.0017854571342468262,1.0345856978679056,1.3294836410767845
2,-1.0667328834533691,0.007857799530029297,1.3940173181880473,1.298673472001341,0.0036376118659973145,1.0305322613143715,1.2140556941554104
2,-1.0025148391723633,0.01230040192604065,1.5944891475676828,1.373304011685738,0.005384981632232666,0.9805301162100807,1.0770189023114722
2,-0.9333739280700684,0.010513871908187866,1.8484231032865543,1.4385085997617268,0.01023244857788086,0.9232073633251273,1.2311211679377656
2,-0.8702950477600098,0.012037783861160278,2.528436156797733,1.4657019739246144,0.010952532291412354,0.9669198655529097,1.151685679215456
2,-0.8016071319580078,0.01725432276725769,2.7243121556310363,1.4009014807270659,0.009067058563232422,0.9988019006418569,1.3024253113989737
2,-0.7344491481781006,0.014407187700271606,3.140463538603713,1.3283921740525653,0.007572174072265625,0.9931433773086937,1.331264279415807
2,-0.6685941219329834,0.012850821018218994,2.7843105697245067,1.3052637384342687,0.004348635673522949,1.0098764547529606,1.2051376405445757
2,-0.6006200313568115,0.012816250324249268,1.394847157583338,1.2925342968665325,0.00022023916244506836,1.0002863199426741,1.1802221598546507
2,-0.5361208915710449,0.011464208364486694,1.0454784314400678,1.230487904917005,0.004282057285308838,1.0226088038339336,1.0820716510947062
2,-0.4673960208892822,0.007656991481781006,0.966876295614652,1.2089063765103014,0.003606736660003662,0.9809392689736431,1.0603485865514801
2,-0.4006378650665283,0.006034135818481445,0.9489552853425501,1.2235442277390445,0.006955742835998535,0.9390996259635574,1.038697347381333
2,-0.33536195755004883,0.0001500546932220459,0.8960389361587592,1.2094978086934947,0.010460972785949707,0.9580538237315782,1.000238769962686
2,-0.26665496826171875,0.007971614599227905,0.8785236565546208,1.2065752821224052,0.014818012714385986,0.9778622387984874,0.983042165116476
2,-0.20116496086120605,0.018991559743881226,0.7516637125123748,1.1537188953270574,0.01096642017364502,0.9637775732577288,0.9757649121014302
2,-0.13399386405944824,0.02588266134262085,0.7482967127313259,1.1186286461114925,0.012890517711639404,0.9601852435114657,0.9487214497789191
2,-0.06783103942871094,0.025411933660507202,0.9639663486513189,1.1450222254295377,0.005545854568481445,1.0336975452046913,0.9100083423287102
2,0.0004858970642089844,0.022512704133987427,1.0328647938063464,1.1853302376358938,0.005497276782989502,1.0484218509306928,0.958600862106159
2,0.06413912773132324,0.02166348695755005,1.0357917709977602,1.1857047825061844,0.008059024810791016,1.0395722460504628,0.9844661935065283
2,0.13141989707946777,0.028191745281219482,1.0259242825650696,1.1482874506754226,0.0071617960929870605,1.091344385018196,1.0516955490447804
2,0.1982579231262207,0.03141680359840393,1.035875615371872,1.0537209979849316,0.001762986183166504,1.1907192492659444,1.4283388964191244
2,0.2660810947418213,0.03760454058647156,0.9701905232393093,1.093894094828154,0.00242459774017334,1.1597771561348198,1.7292730428586216
2,0.33009910583496094,0.04498088359832764,0.8397978119414815,1.232052884399001,0.00529789924621582,1.3217785591913682,1.5100753223369077
2,0.3981149196624756,0.04809379577636719,0.8660991237508812,1.3281813765662605,0.007104754447937012,1.249610517596117,1.1998416923811661
2,0.4639759063720703,0.05228447914123535,0.8884462689388825,1.3621314125635686,0.0006205439567565918,1.1677941686476239,1.150443723296357
2,0.5311760902404785,0.0505700558423996,0.9204339965608487,1.3678750579853214,0.0015122294425964355,1.1237566740026312,1.162179427016895
2,0.5982170104980469,0.04589323699474335,0.9567243656096331,1.3095338922716528,0.000744938850402832,1.1758587785106247,1.2291907677826799
2,0.6690571308135986,0.040465325117111206,1.0096806454536902,1.2675595888662776,6.473064422607422e-05,1.15813051262955,1.076987767563576
2,0.7295279502868652,0.027153387665748596,1.0321648755161192,1.2214594109079648,0.002050042152404785,1.075069580017157,1.039660297662432
2,0.7995860576629639,0.01714654266834259,1.049972990198102,1.213552109039363,0.00183790922164917,1.1286791043073554,1.0431608638447525
2,0.8655471801757812,0.011034101247787476,1.0584512931284809,1.1661919964485061,0.0013637542724609375,1.2681578862254421,1.2084677223519558
2,0.9318540096282959,0.005950123071670532,1.0679703379612084,1.1580959401044701,0.0005173087120056152,1.2901311046674915,1.2433605070505904
2,0.9963588714599609,0.0020487159490585327,1.116441838969038,1.1643533652777123,0.0021042823791503906,1.3619375304725638,1.251698049019008
2,1.0628938674926758,0.0007067769765853882,1.127561756014072,1.1192090204106693,0.0029066801071166992,1.471809191047226,1.4408885354105485
2,1.1314928531646729,0.004724442958831787,1.1664244092352962,1.0776312689973844,0.004848659038543701,1.4104666552440075,1.3446282675954573
2,1.1964712142944336,0.004762023687362671,1.2004619378266697,1.0676884485985298,0.004131436347961426,1.5235854189336235,1.2207537648974518
2,1.263833999633789,0.0010048151016235352,1.2863875685997426,1.0858383314219002,0.003917276859283447,1.8032335980817535,1.3127235698474466
2,1.3337070941925049,0.0024619698524475098,1.3149337406765325,1.076572443301298,0.0012532472610473633,1.8275396886184585,1.4368162751677853
2,1.407416820526123,0.0017418265342712402,1.3213100349556732,1.1124136047440636,0.0025562644004821777,1.960343191045538,1.3743181972020428
2,1.4649689197540283,0.0022162944078445435,1.3677056322018153,1.0992873012966566,0.002556324005126953,1.400256605752136,1.314901094923347
2,1.5316710472106934,0.0004828125238418579,1.3792625269384158,1.0927766452078762,0.0035318732261657715,1.304500381668569,1.3142372975269194
2,1.5979228019714355,0.0020862072706222534,1.3527878978573067,1.0708315750572523,0.004341721534729004,1.369278568468322,1.3014642397977036
2,1.6656520366668701,0.0018197447061538696,1.3111605264239965,1.0971916791830982,0.0036479830741882324,1.3648032574511004,1.3004475939976927
2,1.7312231063842773,0.0032765567302703857,1.2549560160775048,1.1333113102638626,0.003884613513946533,1.4162461494364895,1.3894417300731883
2,1.797456979751587,0.0028365999460220337,1.270830066056821,1.155488754868472,0.0001563429832458496,1.4204006839543515,1.3952284119044576
2,1.8644108772277832,0.003190264105796814,1.2737033552435628,1.1777898282990609,0.0015228986740112305,1.413177177146531,1.2908326144628994
2,1.9305968284606934,0.0061479657888412476,1.2066954647695571,1.2032063672541216,0.0020254850387573242,1.4453730890432896,1.2924221998461654
2,1.9967000484466553,0.01175031065940857,1.173287774771722,1.2480667524715592,0.0029913783073425293,1.4911136596413401,1.2689282496335905
2,2.063647985458374,0.011881574988365173,1.1840127529301854,1.254462535468452,0.0030274391174316406,1.5745860625885155,1.3073397109807665
